Time,Temperature,Practical_Salinity,Turbidity,Chlorophyll,Pressure,Absolute_Air_Pressure,Air_Temperature,Absolute_Humidity,Wind_Direction,Wind_Speed
2024-04-14 21:00:00+00:00,7.872715833,31.40417739,5.591554011,0.330666667,64.19806667,1017.842516,7.21820687,7.591694139,214.8408433,1.183355208
2024-04-14 22:00:00+00:00,7.85964984,31.42836815,3.656321927,0.296848098,64.83454874,1017.727715,7.677256844,7.165362277,235.4274994,1.819487715
2024-04-14 23:00:00+00:00,7.859974445,31.44908061,2.341152138,0.284798611,65.49045556,1017.500722,7.275565152,7.224969685,220.6146523,1.569452167
2024-04-15 00:00:00+00:00,7.832843611,31.48291887,0.848902778,0.234090278,65.99685,1017.996199,6.090923173,7.336640019,232.8022725,1.380953409
2024-04-15 01:00:00+00:00,7.829282778,31.52624497,1.950944444,0.209673611,66.24073333,1017.949176,6.292468595,7.427430495,170.0460449,0.691040085
2024-04-15 02:00:00+00:00,7.810988119,31.56591173,1.211593239,0.186577531,66.05670404,1017.799814,5.91577821,7.554314228,220.4287253,0.69094624
2024-04-15 03:00:00+00:00,7.810038939,31.59780756,1.008516682,0.163481452,65.87267476,1018.156548,4.882862272,7.594847457,187.8635101,0.546320809
2024-04-15 04:00:00+00:00,7.805867971,31.62679787,0.815776855,0.140385372,65.68864547,1018.743278,4.279740102,7.400031537,245.5900321,0.67365182
2024-04-15 05:00:00+00:00,7.801754385,31.64291378,1.096068764,0.143601438,65.69032421,1019.051848,3.60970507,7.081682237,259.9462126,0.762531337
2024-04-15 06:00:00+00:00,7.804847563,31.63428036,1.333763247,0.146817503,65.69200295,1019.277105,3.599667102,7.113018162,267.354525,0.670009181
2024-04-15 07:00:00+00:00,7.80794074,31.62564693,1.571457729,0.150033569,65.69368169,1019.646673,3.425496555,7.031881033,253.7248158,0.552287527
2024-04-15 08:00:00+00:00,7.811033917,31.6170135,1.809152212,0.153249634,65.69536043,1020.093368,3.055929477,6.86107569,250.7108433,0.507760102
2024-04-15 09:00:00+00:00,7.814127094,31.60838008,2.046846695,0.1564657,65.69703917,1020.441642,2.839902049,6.763441302,281.806256,0.519433527
2024-04-15 10:00:00+00:00,7.817220271,31.59974665,2.284541177,0.159681765,65.69871792,1020.759502,2.695305515,6.698333205,299.8393029,0.716674164
2024-04-15 11:00:00+00:00,7.820313449,31.59111322,2.52223566,0.162897831,65.70039666,1021.245822,2.893546474,6.78735146,167.6630138,0.324341693
2024-04-15 12:00:00+00:00,7.823406626,31.5824798,2.759930143,0.166113897,65.7020754,1021.484676,2.217079635,6.489375693,246.4581254,0.571105064
2024-04-15 13:00:00+00:00,7.826499803,31.57384637,2.997624626,0.169329962,65.70375414,1021.871348,1.470920682,6.170128282,306.6370457,0.551424893
2024-04-15 14:00:00+00:00,7.82959298,31.56521294,3.235319108,0.172546028,65.70543288,1022.325083,1.422960472,6.150292702,302.4536945,0.819032706
2024-04-15 15:00:00+00:00,7.832686157,31.55657952,3.473013591,0.175762093,65.70711162,1022.853822,2.276787227,6.521622993,278.8419917,0.619277994
2024-04-15 16:00:00+00:00,7.835779334,31.54794609,3.710708074,0.178978159,65.70879036,1023.164383,4.595416398,6.989495392,128.5908215,0.939172848
2024-04-15 17:00:00+00:00,7.838872512,31.53931266,3.948402556,0.182194224,65.7104691,1023.58456,5.608386918,6.432943283,155.7046651,1.545253198
2024-04-15 18:00:00+00:00,7.841965689,31.53067924,4.186097039,0.18541029,65.71214784,1023.987169,5.844065052,6.590190547,154.2207294,1.468258913
2024-04-15 19:00:00+00:00,7.845058866,31.52204581,4.423791522,0.188626356,65.71382658,1024.254012,4.706027317,6.851876059,124.4894599,0.905443073
2024-04-15 20:00:00+00:00,7.848097826,31.51271434,5.557658403,0.191842421,65.71550533,1024.458452,6.493522714,7.072345719,161.4716268,1.77779564
2024-04-15 21:00:00+00:00,7.85091992,31.50059069,10.27621488,0.195058487,65.71718407,1024.831616,6.640642303,6.955548797,132.0887621,1.307680301
2024-04-15 22:00:00+00:00,7.852183968,31.48246984,12.47613767,0.198274552,65.71886281,1024.777985,7.561373839,6.971539222,146.9832396,2.229422649
2024-04-15 23:00:00+00:00,7.883670515,31.47060048,10.87848929,0.201490618,65.72054155,1024.784958,8.007084462,7.13324746,155.1003694,2.73347039
2024-04-16 00:00:00+00:00,7.857014762,31.51271687,10.34519127,0.204706683,65.72222029,1025.026639,8.8631138,7.186866352,188.0557078,2.352035411
2024-04-16 01:00:00+00:00,7.831355949,31.53813217,9.701906763,0.207922749,65.72389903,1025.339108,8.631673459,7.035533525,211.4609372,1.165923501
2024-04-16 02:00:00+00:00,7.817189,31.53073599,14.30157144,0.182909499,66.00961912,1025.44748,8.798617058,6.753166962,167.5002411,1.351253628
2024-04-16 03:00:00+00:00,7.815814491,31.58319928,12.75142045,0.158245095,66.08588858,1025.835972,5.929752852,6.702491315,210.7503713,1.865528508
2024-04-16 04:00:00+00:00,7.819515648,31.60815201,14.07463369,0.148841298,65.96978318,1026.6037,3.66260474,6.72431822,271.8988882,0.688658718
2024-04-16 05:00:00+00:00,7.80491,31.63299106,50.73102501,0.1394375,65.85367778,1027.207827,2.714021018,6.508007529,232.4380168,0.50413018
2024-04-16 06:00:00+00:00,7.824763156,31.67520525,48.17115918,0.12952652,65.57286587,1027.732783,2.179433028,6.353241907,311.6544049,0.796141425
2024-04-16 07:00:00+00:00,7.843579167,31.62173056,31.32074722,0.151798611,65.31817778,1028.122278,1.910751465,6.282521469,276.2886382,0.646472094
2024-04-16 08:00:00+00:00,7.8335175,31.6036824,9.275511112,0.1654375,65.16835,1028.442905,1.405717925,6.111510218,231.3592914,0.41229048
2024-04-16 09:00:00+00:00,7.833390556,31.53408362,8.122366666,0.188090278,65.15835,1028.777955,1.093954822,6.015184207,239.1654193,0.457894277
2024-04-16 10:00:00+00:00,7.814434727,31.54346345,4.445002209,0.18026937,65.32078589,1029.227938,0.81789374,5.904121567,213.6691202,0.374508148
2024-04-16 11:00:00+00:00,7.825876667,31.55972621,18.72083333,0.177201389,65.63254722,1029.7192,0.471298239,5.767268885,223.0160189,0.377565439
2024-04-16 12:00:00+00:00,7.82773,31.52892032,26.61576214,0.190756944,66.00238333,1030.226183,0.232151099,5.673607072,221.2093512,0.441535002
2024-04-16 13:00:00+00:00,7.831378334,31.51238358,8.502377778,0.206333333,66.310425,1030.620683,0.107159503,5.625441174,277.5833086,0.603444917
2024-04-16 14:00:00+00:00,7.851739268,31.51065801,14.37868343,0.224638989,66.47855318,1031.133877,0.360411247,5.723584067,203.7591234,0.491943499
2024-04-16 15:00:00+00:00,7.864706389,31.4862449,2.86875,0.237340278,66.45177222,1031.511842,2.280383863,6.477688203,183.6910468,0.767221853
2024-04-16 16:00:00+00:00,7.873156944,31.49647047,5.148955556,0.223618056,66.21231111,1031.726732,5.984072335,7.097319286,193.6220665,1.263344927
2024-04-16 17:00:00+00:00,7.834507735,31.56978825,42.11203675,0.168966954,65.78415163,1031.831667,7.912557613,6.840799235,162.6718482,1.693458149
2024-04-16 18:00:00+00:00,7.822419722,31.64908604,32.09043889,0.143069444,65.23775278,1031.463878,9.2803478,6.77965515,207.0329548,1.830394042
2024-04-16 19:00:00+00:00,7.82031,31.58284686,36.84271112,0.163694444,64.67916944,1031.457277,9.943813601,6.771454784,141.1357332,1.941735403
2024-04-16 20:00:00+00:00,7.881692778,31.47071822,7.572205556,0.253520833,64.23805278,1031.41333,10.91179885,6.514244114,136.0643383,2.256605709
2024-04-16 21:00:00+00:00,7.887591026,31.44881718,8.92791125,0.278915579,63.99869758,1031.484627,11.72880969,5.778419012,139.5127797,2.68555514
2024-04-16 22:00:00+00:00,7.895179722,31.39236782,4.428522222,0.303715278,64.00931944,1031.358169,12.131021,5.491796547,142.5350886,2.996816689
2024-04-16 23:00:00+00:00,7.887195278,31.38380059,5.190233334,0.314958333,64.24323611,1031.126277,12.42615795,5.974887945,143.4296252,2.457152226
2024-04-17 00:00:00+00:00,7.881001057,31.4030828,8.167433685,0.285205498,64.66023605,1030.918768,13.57509538,5.193493725,139.1614359,1.836058077
2024-04-17 01:00:00+00:00,7.859193611,31.47197469,5.451931145,0.225875,65.17898889,1030.775455,13.71681772,5.08611901,199.8142356,1.433230379
2024-04-17 02:00:00+00:00,7.900498056,31.4768354,60.024075,0.235173611,65.69081667,1030.703959,12.12019878,6.214733625,197.9294053,0.68717612
2024-04-17 03:00:00+00:00,7.88669,31.46243055,28.42391667,0.238104167,66.05733611,1030.881892,7.957692705,6.7170511,314.5351807,1.018523009
2024-04-17 04:00:00+00:00,7.879299229,31.4801455,49.49551585,0.251693974,66.23382394,1031.469348,6.060321132,6.705203283,276.6047801,0.731204391
2024-04-17 05:00:00+00:00,7.855563611,31.48553793,10.66664722,0.225763889,66.21442778,1032.043615,4.742405413,6.799471925,288.5595633,0.577711153
2024-04-17 06:00:00+00:00,7.856802223,31.4936511,5.999261111,0.217597222,66.02423333,1032.462257,3.677841553,6.638324125,177.7929717,0.293648292
2024-04-17 07:00:00+00:00,7.817498056,31.55929377,5.187827778,0.1633125,65.71333056,1032.876404,3.137805122,6.52813049,298.9313222,0.506892112
2024-04-17 08:00:00+00:00,7.816220869,31.60219209,13.81266684,0.158414329,65.38320189,1033.301304,2.710933048,6.402794715,287.3412953,0.570116717
2024-04-17 09:00:00+00:00,7.839575278,31.53728218,104.9975845,0.215402778,65.13071389,1033.643375,2.145891403,6.250455845,213.5074469,0.367068915
2024-04-17 10:00:00+00:00,7.862136389,31.52065237,135.3683939,0.216729167,65.01940833,1033.866822,1.804253952,6.180443543,259.6773395,0.511261582
2024-04-17 11:00:00+00:00,7.843275637,31.52856122,26.1731549,0.211198278,65.08117745,1033.867525,1.487348356,6.076674028,215.2922051,0.39998109
2024-04-17 12:00:00+00:00,7.8436875,31.51314808,18.02639467,0.226652778,65.32796944,1033.940314,1.249037324,6.004446923,224.8084839,0.523034541
2024-04-17 13:00:00+00:00,7.88457,31.4713615,9.05859179,0.243513889,65.69969722,1034.031968,0.791645706,5.86215588,215.6912975,0.434645343
2024-04-17 14:00:00+00:00,7.857323889,31.48808044,9.120428594,0.233826389,66.07343611,1034.243243,0.843268256,5.905237156,185.1434773,0.451880271
2024-04-17 15:00:00+00:00,7.874987802,31.47776829,0.443519518,0.240252708,66.33873369,1034.334057,3.478048832,6.722062744,177.1897984,0.752431894
2024-04-17 16:00:00+00:00,7.860415,31.47994499,5.360236137,0.223673611,66.41340556,1034.406423,7.72571571,7.091549902,106.279083,0.972908143
2024-04-17 17:00:00+00:00,7.822066667,31.55158757,8.207569444,0.170208333,66.26744722,1034.4149,10.80835783,6.19044577,164.8532937,1.381039673
2024-04-17 18:00:00+00:00,7.832689336,31.52824055,12.59099849,0.179825049,65.9134296,1034.243647,12.18631603,5.994685769,155.8749292,1.792036114
2024-04-17 19:00:00+00:00,7.840941111,31.54819391,54.76175746,0.186506944,65.38173889,1033.961223,12.99266036,5.808536913,205.1412804,2.052747873
2024-04-17 20:00:00+00:00,7.860203889,31.492439,4.668394445,0.211548611,64.79193611,1033.495808,14.18086966,5.154643497,205.0563644,2.49960392
2024-04-17 21:00:00+00:00,7.858150833,31.48847533,5.774305555,0.207291667,64.29990833,1033.260754,15.01191375,4.697709582,182.3641887,2.151005859
2024-04-17 22:00:00+00:00,7.854200368,31.4940486,6.376060658,0.211212163,64.01906137,1032.882855,15.706599,4.401428989,212.2675189,2.194820887
2024-04-17 23:00:00+00:00,7.845889445,31.52987042,9.381587616,0.182708333,63.97741389,1032.515542,15.99291804,4.210471557,238.4240648,1.692126745
2024-04-18 00:00:00+00:00,7.826315834,31.55684556,5.277641667,0.164145833,64.20013611,1032.141899,16.33095485,4.229776093,279.5364428,1.346092505
2024-04-18 01:00:00+00:00,7.827378056,31.55330489,18.37456667,0.179256944,64.65174722,1031.736385,16.11750017,4.050575335,247.1529989,1.291497205
2024-04-18 02:00:00+00:00,7.826933924,31.56054,24.13740459,0.163121355,65.23078867,1031.555142,13.47406486,5.797370375,243.3846105,0.921063372
2024-04-18 03:00:00+00:00,7.833868889,31.54123413,40.49423333,0.163819444,65.80116389,1031.613131,9.665561043,6.014219047,307.1688955,0.922991274
2024-04-18 04:00:00+00:00,7.847854445,31.54938061,31.97214722,0.176590278,66.23835556,1031.91612,7.729352245,6.372566315,239.4221188,0.696168236
2024-04-18 05:00:00+00:00,7.853483031,31.51271251,12.93906793,0.178998889,66.45526243,1032.19316,5.674508363,6.687668997,242.9556476,0.42326486
2024-04-18 06:00:00+00:00,7.832350833,31.53647514,80.80050334,0.18075,66.41698611,1032.372478,4.54930133,6.622200178,198.9696361,0.425438796
2024-04-18 07:00:00+00:00,7.837758056,31.56085239,35.47256389,0.164354167,66.13841944,1032.520085,3.729205219,6.448998348,228.0250274,0.402630009
2024-04-18 08:00:00+00:00,7.829793611,31.57993784,20.66645278,0.155326389,65.71183056,1032.545902,3.23887146,6.334674202,225.2218295,0.415660877
2024-04-18 09:00:00+00:00,7.817305836,31.62671513,32.21841296,0.127457651,65.25815051,1032.584515,3.0557437,6.295717105,243.8060527,0.628785169
2024-04-18 10:00:00+00:00,7.848459444,31.55728998,32.02554722,0.157138889,64.91010556,1032.653707,2.523125203,6.184015827,243.4181411,0.561454673
2024-04-18 11:00:00+00:00,7.8228775,31.56657932,46.63326667,0.169506944,64.75878889,1032.675845,2.212192941,6.117611785,254.5152703,0.548980937
2024-04-18 12:00:00+00:00,7.825081393,31.58987067,50.66138811,0.174750069,64.83944738,1032.561297,1.887259917,6.048914097,250.8726162,0.556449178
2024-04-18 13:00:00+00:00,7.835157222,31.60865612,7.460707151,0.167097222,65.12575556,1032.465464,1.697148285,5.976932363,193.6110899,0.540746068
2024-04-18 14:00:00+00:00,7.838496389,31.59272632,4.025141666,0.189541667,65.55884167,1032.527614,2.036251513,6.055693018,237.3554588,0.787683364
2024-04-18 15:00:00+00:00,7.831420833,31.57424946,2.035925,0.166166667,66.01550556,1032.249822,5.133632989,6.564970585,177.9762043,0.738502918
2024-04-18 16:00:00+00:00,7.832324226,31.59027364,2.409862197,0.148569842,66.37355735,1031.765705,9.188454936,6.420790922,84.61983326,0.714978971
2024-04-18 17:00:00+00:00,7.832365556,31.58001558,7.866755556,0.150388889,66.51670556,1031.246215,12.7963203,5.469697022,176.1131641,1.394771311
2024-04-18 18:00:00+00:00,7.828170833,31.5791174,6.928363889,0.1501875,66.39675556,1030.664303,13.99708936,5.002534,139.5050046,2.376815866
2024-04-18 19:00:00+00:00,7.8614475,31.52408073,4.349366667,0.198486111,66.01788056,1030.120384,15.43759199,4.544797263,191.4312227,2.264614247
2024-04-18 20:00:00+00:00,7.858426214,31.52319724,9.622253387,0.1988406,65.44203832,1029.591683,16.36648798,4.109916388,216.176703,2.078750127
2024-04-18 21:00:00+00:00,7.859522778,31.52880283,25.97975556,0.203722222,64.81865556,1029.015117,17.1364148,4.097060662,194.1625157,1.834407573
2024-04-18 22:00:00+00:00,7.865870833,31.50917437,27.48252641,0.201638889,64.28786389,1028.366969,17.59860627,4.020924068,210.1925643,2.051515794
2024-04-18 23:00:00+00:00,7.856858656,31.51503719,19.31923715,0.203575396,63.96960289,1027.82032,18.03386285,3.921294932,202.2789989,1.833160765
2024-04-19 00:00:00+00:00,7.836900556,31.54740842,13.06213889,0.175986111,63.93517222,1027.153478,18.06236063,3.766860007,201.0335706,1.53136412
2024-04-19 01:00:00+00:00,7.828498333,31.6013649,15.84697778,0.148541667,64.20845278,1026.519142,17.96695579,3.776398933,206.1379369,1.310149855
2024-04-19 02:00:00+00:00,7.826161111,31.5893297,61.96227499,0.155472222,64.75241111,1025.806923,15.28106563,5.314562992,250.1732491,1.072125334
2024-04-19 03:00:00+00:00,7.875231522,31.50689511,97.71353227,0.194209942,65.44132463,1025.540388,11.08060814,6.059571645,286.2199048,1.059327599
2024-04-19 04:00:00+00:00,7.858722222,31.51168603,96.48389722,0.189208333,66.09201944,1025.825397,9.46980195,6.141207129,270.7841026,0.789067265
2024-04-19 05:00:00+00:00,7.875743334,31.54820565,82.86485703,0.191034722,66.54639167,1026.222958,7.148908087,6.642680525,177.9683665,0.594875341
2024-04-19 06:00:00+00:00,7.84844541,31.55275725,70.29592139,0.171973063,66.70535962,1026.526937,6.228047827,6.474877418,167.8481824,0.640329232
2024-04-19 07:00:00+00:00,7.869017778,31.53433948,66.30483056,0.188416667,66.56959444,1026.506619,5.533003565,6.433534789,182.0867707,0.711609527
2024-04-19 08:00:00+00:00,7.868201111,31.52092756,109.4519254,0.189583333,66.15938056,1026.402308,5.265975529,6.244686387,171.1379608,0.889384901
2024-04-19 09:00:00+00:00,7.842656945,31.54947086,17.96553889,0.170756944,65.59196667,1026.36801,5.162213363,6.210555512,228.9606485,0.885827018
2024-04-19 10:00:00+00:00,7.837634545,31.5852854,22.94778855,0.158414329,65.02540683,1026.186985,4.698984953,6.327620067,208.2310284,0.898126478
2024-04-19 11:00:00+00:00,7.849719722,31.56493066,23.79512778,0.181,64.61566667,1026.10263,5.573739238,6.016010088,209.7958434,0.947263667
2024-04-19 12:00:00+00:00,7.851064167,31.53669994,17.24486389,0.185222222,64.462475,1026.153285,5.980822675,5.687517664,170.5578781,1.229477119
2024-04-19 13:00:00+00:00,7.8594325,31.546595,28.51543086,0.198069444,64.59423333,1026.119859,5.10021109,5.79742959,192.1124395,0.800713687
2024-04-19 14:00:00+00:00,7.856828595,31.53675129,44.9357276,0.187649264,64.97118023,1026.189582,5.59702724,5.762074538,178.7154942,0.811578597
2024-04-19 15:00:00+00:00,7.834927778,31.63415106,47.49597519,0.129118056,65.51539167,1026.001883,8.272143451,5.847820148,144.0447203,0.947805775
2024-04-19 16:00:00+00:00,7.856774167,31.57861308,21.49237222,0.149951389,66.09563333,1025.58085,13.08350043,3.94750205,225.3408534,1.76697709
2024-04-19 17:00:00+00:00,7.860834884,31.58058117,11.50429481,0.147104971,66.53991669,1025.104312,14.00730977,3.340841882,209.8935317,2.142972025
2024-04-19 18:00:00+00:00,7.874066389,31.50677765,7.329235943,0.184631944,66.70286111,1024.511835,14.27456683,3.118379053,196.3828787,2.639020666
2024-04-19 19:00:00+00:00,7.87329,31.49288792,11.553925,0.191173611,66.53596389,1024.006137,14.4510647,3.043816557,162.2887967,3.038070697
2024-04-19 20:00:00+00:00,7.865549722,31.51100625,9.833916668,0.184673611,66.07935833,1023.458702,14.85620884,3.060498954,174.7585928,3.417790857
2024-04-19 21:00:00+00:00,7.872389098,31.50665782,8.371835861,0.191294085,65.43096084,1023.222822,15.30552918,2.992703177,147.632002,2.734487937
2024-04-19 22:00:00+00:00,7.857805556,31.54732721,16.87533056,0.196041667,64.73215556,1022.814902,15.58479412,3.138481143,175.1915703,2.725138504
2024-04-19 23:00:00+00:00,7.872225833,31.53196706,12.55745278,0.168354167,64.16369722,1022.356391,15.94504174,3.056865399,185.3334309,2.128290052
2024-04-20 00:00:00+00:00,7.879656021,31.53106923,13.48993627,0.168897528,63.87640933,1021.753869,16.06102065,3.01419672,184.8240012,1.978112004
2024-04-20 01:00:00+00:00,7.853625,31.52055711,81.42473057,0.177263889,63.94088056,1021.180703,15.86708918,3.15457044,200.6325002,1.418361842
2024-04-20 02:00:00+00:00,7.838068334,31.58551057,23.51753889,0.135458333,64.34179444,1020.616875,14.21490896,3.992864448,271.9836703,1.106200789
2024-04-20 03:00:00+00:00,7.847292778,31.56338025,16.93217778,0.148861111,65.02646667,1020.220428,10.00916773,4.885913095,311.3765404,1.424106392
2024-04-20 04:00:00+00:00,7.848969599,31.53175046,15.2502852,0.168022771,65.81375451,1020.095299,7.764915347,5.22545104,240.1936355,0.69782574
2024-04-20 05:00:00+00:00,7.842916111,31.5687081,48.59934444,0.150541667,66.49001667,1019.626196,6.01443708,5.385142052,206.3359298,0.549198762
2024-04-20 06:00:00+00:00,7.849176389,31.57972747,89.63529147,0.155180556,66.88698333,1019.054116,5.176332885,5.40867982,221.9262547,0.682324518
2024-04-20 07:00:00+00:00,7.845160556,31.57592031,21.32810556,0.160909722,66.91274722,1018.476284,4.039509505,5.664942953,257.372896,0.552901881
2024-04-20 08:00:00+00:00,7.831025879,31.61496348,28.1006031,0.137392391,66.57303249,1017.796339,3.819543732,5.526996672,204.3153265,0.616394615
2024-04-20 09:00:00+00:00,7.846593889,31.66526912,6.824802779,0.142208333,65.95611389,1017.146887,3.402368597,5.496783684,209.2154145,0.599801628
2024-04-20 10:00:00+00:00,7.871375278,31.61493234,1.730622222,0.255243056,65.25476667,1016.615631,3.297202198,5.4265958,194.6412052,0.514842395
2024-04-20 11:00:00+00:00,7.834295031,31.58132694,2.60438255,0.162510414,64.63810886,1016.120421,3.007411092,5.39424916,230.9332012,0.648509547
2024-04-20 12:00:00+00:00,7.863786944,31.51187831,2.521355496,0.189006944,64.23840833,1015.474704,2.879170215,5.348384107,198.3618652,0.60676482
2024-04-20 13:00:00+00:00,7.8540825,31.54301923,3.015788421,0.165444444,64.14846111,1014.7633,3.04390259,5.312940747,243.4154952,0.726551964
2024-04-20 14:00:00+00:00,7.838805278,31.57700332,2.290113889,0.148958333,64.40408889,1014.027202,3.55429905,5.497614674,250.3272207,0.754053805
2024-04-20 15:00:00+00:00,7.862130106,31.57306405,3.173503058,0.14111358,64.95218273,1013.209138,6.799758722,5.704047177,161.8885773,0.859651648
2024-04-20 16:00:00+00:00,7.859319445,31.59872799,4.474177778,0.129694444,65.629275,1012.339833,11.68419698,5.012091955,203.0842459,1.294279374
2024-04-20 17:00:00+00:00,7.850109722,31.61334513,19.40223056,0.133201389,66.28944167,1011.682239,14.03771651,4.27577854,195.4869365,1.770552095
2024-04-20 18:00:00+00:00,7.866993121,31.57281543,29.43044982,0.140627603,66.7421133,1010.994678,14.95660382,4.213816211,221.6367858,2.236735045
2024-04-20 19:00:00+00:00,7.832819167,31.59853103,50.49995556,0.133402778,66.84271667,1010.199583,16.08054676,4.189106187,257.2017547,1.985473533
2024-04-20 20:00:00+00:00,7.841627222,31.59889981,20.79818333,0.135680556,66.56242222,1009.388196,16.66274693,4.125294823,260.3406975,1.986778957
2024-04-20 21:00:00+00:00,7.842116945,31.58369046,18.78218098,0.138555556,65.97448889,1008.66382,16.4612365,4.108217928,259.9321998,1.480068943
2024-04-20 22:00:00+00:00,7.868989581,31.53565919,20.54354747,0.152742294,65.25828103,1008.172556,16.86471986,4.149799862,228.6698123,1.270935918
2024-04-20 23:00:00+00:00,7.846565278,31.57250094,19.66683056,0.135145833,64.55436944,1007.673077,16.90967586,4.113609383,188.2692842,0.90413652
2024-04-21 00:00:00+00:00,7.839455,31.63764495,18.74750278,0.123395833,64.03778611,1007.590488,15.50000413,5.956912478,132.3815638,0.604958427
2024-04-21 01:00:00+00:00,7.851712778,31.61809005,7.704280556,0.121430556,63.86293333,1008.75424,13.15265962,7.411711265,216.0746211,2.589219285
2024-04-21 02:00:00+00:00,7.847916193,31.66085879,9.032555688,0.111462094,64.10003055,1009.267466,12.20880858,7.782531288,192.051263,1.872412651
2024-04-21 03:00:00+00:00,7.845723056,31.62090169,14.50140556,0.117,64.69704444,1009.510068,11.39133599,8.084879112,159.0311492,1.301980671
2024-04-21 04:00:00+00:00,7.838955,31.61617563,22.54699167,0.124597222,65.50344167,1010.092534,10.45321066,8.384405725,204.3850718,0.71343816
2024-04-21 05:00:00+00:00,7.842582081,31.59299088,68.03242289,0.133414329,66.32398778,1010.52621,9.467825859,8.472594425,264.8011299,0.587181709
2024-04-21 06:00:00+00:00,7.849421389,31.58225499,83.97768057,0.136479167,66.970425,1010.759267,8.9286826,9.100993033,172.2013877,0.703231554
2024-04-21 07:00:00+00:00,7.856417778,31.62801371,19.43280278,0.135680556,67.21921667,1011.099311,7.913707877,9.233618784,269.4483503,0.605013863
2024-04-21 08:00:00+00:00,7.851263333,31.64059336,12.58426681,0.122833333,67.01436667,1011.32726,7.734834755,9.185473692,171.8573408,0.382789879
2024-04-21 09:00:00+00:00,7.844730624,31.64162044,0.881182856,0.130047209,66.41261039,1011.627261,7.64646336,9.181548325,178.7081588,0.413422211
2024-04-21 10:00:00+00:00,7.850191389,31.68219293,1.327397222,0.125006944,65.62649722,1012.173454,7.611646477,9.098964883,219.2568969,0.572618823
2024-04-21 11:00:00+00:00,7.860644167,31.69429957,1.031077778,0.126875,64.82492778,1012.725613,7.421137029,9.118721717,247.6762194,0.602779444
2024-04-21 12:00:00+00:00,7.872995613,31.70539001,2.496104221,0.117703416,64.18033324,1013.002719,7.385060575,9.104085533,276.3972858,0.562638825
2024-04-21 13:00:00+00:00,7.847716945,31.65607449,1.862172017,0.126125,63.85483889,1013.890971,7.259840365,8.838633042,119.5625118,1.190466369
2024-04-21 14:00:00+00:00,7.841473056,31.62344385,2.916720971,0.129777778,63.92039722,1014.734606,7.376246773,8.803012209,144.6391476,1.998609977
2024-04-21 15:00:00+00:00,7.853614445,31.58186032,9.76411111,0.133006944,64.34476944,1015.803527,7.839533345,8.834805009,182.2233486,2.541217939
2024-04-21 16:00:00+00:00,7.857436068,31.56047688,34.89016311,0.14682727,65.02590669,1016.925276,7.544235122,8.635975667,195.4644047,2.778451005
2024-04-21 17:00:00+00:00,7.848721389,31.58623238,37.22846666,0.140361111,65.84687222,1018.329784,7.135540652,8.426276167,187.33035,3.524378841
2024-04-21 18:00:00+00:00,7.846677222,31.58802108,10.28952222,0.131131944,66.56639444,1019.895848,6.81195462,8.290497042,185.5889435,3.15261211
2024-04-21 19:00:00+00:00,7.844425834,31.59517183,10.38406389,0.1245,66.93665833,1021.251756,6.71672545,8.04720736,180.913044,3.33517229
2024-04-21 20:00:00+00:00,7.867992327,31.68007961,9.585094395,0.10532491,66.8727048,1022.485096,6.47565483,7.943270014,173.3165103,2.688139291
2024-04-21 21:00:00+00:00,7.842156389,31.62721618,3.873502778,0.119583333,66.42391111,1023.691731,6.367650402,7.830358735,185.6947288,2.201796512
2024-04-21 22:00:00+00:00,7.852678056,31.60987127,3.144377778,0.130430556,65.72591389,1024.182877,6.62447283,8.131608909,162.7236095,0.864608203
2024-04-21 23:00:00+00:00,7.85226553,31.64900959,7.352913664,0.116821716,64.92935018,1024.552114,6.950577683,8.451490675,255.7327849,0.754442347
2024-04-22 00:00:00+00:00,7.859813611,31.67958134,32.73092592,0.113041667,64.24076667,1024.967877,7.778821725,8.801097166,180.8175305,0.543893928
2024-04-22 01:00:00+00:00,7.853457778,31.67196173,36.94652778,0.111895833,63.85836944,1025.339012,7.538508768,8.527915025,142.8711257,1.154260116
2024-04-22 02:00:00+00:00,7.858463611,31.67812603,34.91533333,0.114673611,63.89120833,1025.510377,6.640443402,8.56199405,191.7514437,0.957395189
2024-04-22 03:00:00+00:00,7.859700026,31.70652188,38.69395308,0.104651486,64.35132741,1025.759204,6.36207082,8.523726075,165.834256,0.579445411
2024-04-22 04:00:00+00:00,7.875514722,31.64991016,18.49858333,0.113770833,65.12601667,1026.230458,5.608712988,8.116736933,182.8239404,0.504982551
2024-04-22 05:00:00+00:00,7.864734445,31.67265856,10.98695947,0.112319444,66.04181944,1026.579382,5.258674597,7.933230205,265.9733641,0.524338293
2024-04-22 06:00:00+00:00,7.883615346,31.73168394,4.025333065,0.10764371,66.86209942,1026.852657,4.947735987,7.774524747,223.7609356,0.461658692
2024-04-22 07:00:00+00:00,7.864041945,31.68623842,10.24361944,0.109597222,67.318925,1026.994682,4.9868955,7.793868183,196.6775423,0.377040476
2024-04-22 08:00:00+00:00,7.859638611,31.68939522,9.029127777,0.130458333,67.28493889,1027.193062,5.172351377,7.888592953,261.1525925,0.53204793
2024-04-22 09:00:00+00:00,7.858593334,31.57485231,9.879322223,0.160340278,66.792425,1027.15178,5.174821557,7.889882354,211.7908142,0.378094589
